ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Partial_Cognacy,Borrowings,Patterns,Morpheme_Glosses
TobaPilaga-86_path-1,,TobaPilaga,86_path,"nacáic, na-díc, nidíc",'ic,ʔ i k,,arenas1993,,,,,,0,0,?
TobaPilaga-249_penis-1,,TobaPilaga,249_penis,"na-mól, ni-coué, ni-coité, nacatacóco, namolatá",n+amo+l,n + a m o + l,,arenas1993,,,,,,0,0,_:poss penis _:pauc
TobaPilaga-280_personhumanbeing-1,,TobaPilaga,280_personhumanbeing,"cadacáya, jiyagauá",jiyagauá,h e j a ʁ a w a,,arenas1993,,,,,,0,0,?
TobaPilaga-302_pig-1,,TobaPilaga,302_pig,"cuchí, ouácai, codágui, nachíje",ouácai,o w a q ai,,arenas1993,,,,,,0,0,?
TobaPilaga-87_place-1,,TobaPilaga,87_place,"liñí, nacháca",n+acháca,n + ʔ a tʃ a q a ʔ,,arenas1993,,,,,,0,0,_:poss place
TobaPilaga-143_plantvb-1,,TobaPilaga,143_plantvb,"nagán, ñí, díñi, capiáiñi",naxan,n + a ʁ a n,,arenas1993,,,,,,0,0,put _:val
TobaPilaga-258_poison-1,,TobaPilaga,258_poison,niuenáganagat,niuenáganagat,h i + w e n + a ʁ a n,,arenas1993,,,,,,0,0,_:poss poison _:val
TobaPilaga-294_pus-1,,TobaPilaga,294_pus,lí'i,lí'i,l + i ʔ i,,arenas1993,,,,,,0,0,_:poss pus
TobaPilaga-50_red-1,,TobaPilaga,50_red,tómagadaic,tómagadai,t o m a ʕ a + d ai,,arenas1993,,,,,,0,0,red _:adj
TobaPilaga-295_ripe-1,,TobaPilaga,295_ripe,"yí, yajóc",dadala,d a d a l a,,arenas1993,,,,,,0,0,?
TobaPilaga-296_road-1,,TobaPilaga,296_road,nadíc,nadic,n a d i k,,arenas1993,,,,,,0,0,?
TobaPilaga-297_root-1,,TobaPilaga,297_root,"napatá, epágalapatá, epágalamól",na+pata',n a + p a t a ʔ,,arenas1993,,,,,,0,0,_:poss root
TobaPilaga-298_ropecord-1,,TobaPilaga,298_ropecord,neket,neket,n e + k e t,,arenas1993,,,,,,0,0,_:poss cord
TobaPilaga-163_see-1,,TobaPilaga,163_see,"uanác, uaná, catín",hekaten,h + e k a t e n,,arenas1993,,,,,,0,0,_:3sg see
TobaPilaga-105_shadeshadow-1,,TobaPilaga,105_shadeshadow,nipacál,nipacál,l e + p a q a l,,arenas1993,,,,,,0,0,_:poss shade
TobaPilaga-115_sheep-1,,TobaPilaga,115_sheep,náganagati,náganagati,n a ʁ a n a ʁ a t e,,arenas1993,,,,,,0,0,?
TobaPilaga-186_shell-1,,TobaPilaga,186_shell,najéyo,najéyo,n a h e j o,,arenas1993,,,,,,0,0,?
TobaPilaga-148_short-1,,TobaPilaga,148_short,"loquetolíc, poiñolíc, catolíc","loquetolíc, poiñolíc, catolíc",k a t o l i k,,arenas1993,,,,,,0,0,?
TobaPilaga-39_sit-1,,TobaPilaga,39_sit,"ñíguiñi, ñídiñi",ñi'iñi,ɲ i + ʔ i + ɲ i,,arenas1993,,,,,,0,0,stay _:loc _:dir
TobaPilaga-75_skinhide-1,,TobaPilaga,75_skinhide,"oc, jé",lo'oc,l o + ʔ o k,,arenas1993,,,,,,0,0,_:poss skin
TobaPilaga-88_skull-1,,TobaPilaga,88_skull,nacáic lipiníc,nacáic lipiníc,n a + q ai k + l i + p i n i k,,arenas1993,,,,,,0,0,_:poss head _:poss bone
TobaPilaga-93_sky-1,,TobaPilaga,93_sky,piyím,piyem,p i j e m,,arenas1993,,,,,,0,0,?
TobaPilaga-125_sleep-1,,TobaPilaga,125_sleep,chí,o'oche,o ʔ o tʃ e,,arenas1993,,,,,,0,0,?
TobaPilaga-100_smalllittle-1,,TobaPilaga,100_smalllittle,"catuñúc, catolíc, ja líca",qatoliqa,q o l i t o l q a,,arenas1993,,,,,,0,0,?
TobaPilaga-188_smellvbtrans-1,,TobaPilaga,188_smellvbtrans,"tá'aguét, coiyágan",ta'aguét,t a + g e t,,arenas1993,,,,,,0,0,smell _:loc
TobaPilaga-245_snail-1,,TobaPilaga,245_snail,"najéyo, coníc",najéyo,n a h e j o,,arenas1993,,,,,,0,0,?
TobaPilaga-104_soulspirit-1,,TobaPilaga,104_soulspirit,"na-uíl, pacál",liqui'i,l i + k i ʔ i,,arenas1993,,,,,,0,0,_:poss soul
TobaPilaga-35_spider-1,,TobaPilaga,35_spider,uachidíyaga,uachidíyaga,w a tʃ i d i j a ʁ a,,arenas1993,,,,,,0,0,?
TobaPilaga-36_spiderweb-1,,TobaPilaga,36_spiderweb,uachidíyaga lála,uachidíyaga lála,w a tʃ i d i j a ʁ a + l + a l a ʔ,,arenas1993,,,,,,0,0,spider _:poss ?
TobaPilaga-81_spine-1,,TobaPilaga,81_spine,ví lipiníc,vi li+pinic,w i + l i + p i n e k,,arenas1993,,,,,,0,0,body _:poss bone
TobaPilaga-168_star-1,,TobaPilaga,168_star,uácachiñi,uácachiñi,w a q a tʃ i ɲ i,,arenas1993,,,,,,0,0,?
TobaPilaga-107_summer-1,,TobaPilaga,107_summer,netáp,netap,n e t a p,,arenas1993,,,,,,0,0,?
TobaPilaga-47_sun-1,,TobaPilaga,47_sun,ajéua,ahewa,a h e w a,,arenas1993,,,,,,0,0,?
TobaPilaga-271_sweetpotato-1,,TobaPilaga,271_sweetpotato,pógoloti,poxolote,p o ʁ o l o t e,,arenas1993,,,,,,0,0,?
TobaPilaga-114_tail-1,,TobaPilaga,114_tail,coló láunic,coló láunic,k o l o + l + a w n e k,,arenas1993,,,,,,0,0,? _:poss tail
TobaPilaga-270_tapiocamanioccassava-1,,TobaPilaga,270_tapiocamanioccassava,piyóc,piyoq,p i j o q,,arenas1993,,,,,,0,0,?
TobaPilaga-200_testicle-1,,TobaPilaga,200_testicle,nóla,nó-la,n o + l a,,arenas1993,,,,,,0,0,_:poss testicle
TobaPilaga-153_three-1,,TobaPilaga,153_three,náiñi lacáya,náiñi lacáya,n + a ɲ i + l + a q a j a,,arenas1993,,,,,,0,0,_:3sg put _:poss other
TobaPilaga-63_thumb-1,,TobaPilaga,63_thumb,yagatá laté,yagatá laté,j a ʁ aː t a + l + a tˀ e,,arenas1993,,,,,,0,0,finger _:poss mother
TobaPilaga-299_thunder-1,,TobaPilaga,299_thunder,"uótip, cajógonaga",qajoxonaxa,q a h o ʁ o n a ʁ a,,arenas1993,,,,,,0,0,?
TobaPilaga-300_tobacco-1,,TobaPilaga,300_tobacco,coic,coic,q o j i k,,arenas1993,,,,,,0,0,?
TobaPilaga-251_tongue-1,,TobaPilaga,251_tongue,na-chágat,na-chágat,n + a tʃ a ʕ a t,,arenas1993,,,,,,0,0,_:poss tongue
TobaPilaga-52_treecf08600-1,,TobaPilaga,52_treecf08600,epác,epaq,e p a q,,arenas1993,,,,,,0,0,?
TobaPilaga-262_under-1,,TobaPilaga,262_under,"nipayáiñi, paiñi, uetót",uetót,w e + t + ʔ o t,,arenas1993,,,,,,0,0,stay _:asp _:loc
TobaPilaga-268_upabove-1,,TobaPilaga,268_upabove,pádeguejim,netalege,n e t a + l e g e,,arenas1993,,,,,,0,0,stay _:asp _:loc
TobaPilaga-301_urinate-1,,TobaPilaga,301_urinate,tí,ti,t e,,arenas1993,,,,,,0,0,?
TobaPilaga-84_veinartery-1,,TobaPilaga,84_veinartery,no-tá,notá,n + o t a,,arenas1993,,,,,,0,0,_:poss vein
TobaPilaga-73_village-1,,TobaPilaga,73_village,noic,noic,n o j i k,,arenas1993,,,,,,0,0,?
TobaPilaga-269_wakeup-1,,TobaPilaga,269_wakeup,"cotagón, tom",hatom,h a t o m,,arenas1993,,,,,,0,0,?
TobaPilaga-140_where-1,,TobaPilaga,140_where,"uá'a, náiña",ua'a,w a ʔ a,,arenas1993,,,,,,0,0,?
TobaPilaga-244_white-1,,TobaPilaga,244_white,pagagáic,pagagai,p a g a ʁ + ai,,arenas1993,,,,,,0,0,white _:adj
TobaPilaga-38_wife-1,,TobaPilaga,38_wife,uá,louá,l o + w a ʔ,,arenas1993,,,,,,0,0,_:poss wife
TobaPilaga-71_window-1,,TobaPilaga,71_window,imíc laité,imíc laité,e m e k + l + ʔ ai t e,,arenas1993,,,,,,0,0,house _:poss eye
TobaPilaga-98_wing-1,,TobaPilaga,98_wing,máyo lauá,máyo lauá,m a j o + l + a w a,,arenas1993,,,,,,0,0,bird _:poss wing
TobaPilaga-161_wolf-1,,TobaPilaga,161_wolf,"uágayaga lipóllo, uí'im jalá lipóllo",uágayaga lipóllo,w a x a j a ʁ a + l e + p o l j o,,arenas1993,,,,,,0,0,fox _:poss false
TobaPilaga-68_womb-1,,TobaPilaga,68_womb,"nitá'am, naté lauíl, naté licójogoiqui",lauel,l a + w e l,,arenas1993,,,,,,0,0,_:poss womb
TobaPilaga-165_write-1,,TobaPilaga,165_write,"dágan, diñi, dídiñi",dágan,d + a ʁ a n,,arenas1993,,,,,,0,0,write _:val
TobaPilaga-106_year-1,,TobaPilaga,106_year,uó'e,uó'e,w o ʔ e,,arenas1993,,,,,,0,0,?
TobaPilaga-167_yellow-1,,TobaPilaga,167_yellow,coiñogóic,coiñogói,q o ɲ i + o ʁ oi,,arenas1993,,,,,,0,0,yellow _:atr
TobaPilaga-82_back-2,,TobaPilaga,82_back,lachágañi,lachágañi,l + a tʃ a ʁ a ɲ i,,arenas1993,,,,,,0,0,_:poss back
TobaPilaga-101_child-3,,TobaPilaga,101_child,leqoxot,leqoxot,l e q o ʁ o t,,arenas1993,,,,,,0,0,?
TobaPilaga-266_cold-4,,TobaPilaga,266_cold,l'omaxa,l'omaxa,l + ʔ o m + a ʁ a,,arenas1993,,,,,,0,0,_:poss cold _:nmlz
TobaPilaga-279_come-3,,TobaPilaga,279_come,novi,novi,n + o w i ʔ,,arenas1993,,,,,,0,0,_:3sg come
TobaPilaga-279_come-4,,TobaPilaga,279_come,nacha'aguet,nacha'aguet,n + a tʃ a ʔ a g e t,,arenas1993,,,,,,0,0,_:3sg come
TobaPilaga-279_come-5,,TobaPilaga,279_come,najoiquina,najoiquina,n + a h oi k i n a,,arenas1993,,,,,,0,0,_:3sg come
TobaPilaga-159_cook-5,,TobaPilaga,159_cook,yauo'te,yauo'te,j + a w o ʔ t e,,arenas1993,,,,,,0,0,_:3sg cook
TobaPilaga-136_littlequantityfew-2,,TobaPilaga,136_littlequantityfew,halama'yi,halama'yi,h a + l a m a ʔ i,,arenas1993,,,,,,0,0,not much
TobaPilaga-136_littlequantityfew-3,,TobaPilaga,136_littlequantityfew,haleka,haleka,h a + l e k a,,arenas1993,,,,,,0,0,not much
TobaPilaga-136_littlequantityfew-4,,TobaPilaga,136_littlequantityfew,yoqotolqa,yoqotolqa,j o q o t o l q a,,arenas1993,,,,,,0,0,?
TobaPilaga-293_owl-2,,TobaPilaga,293_owl,"quidiquíc, uocó, colagonacocó, tonolíc",quidiquíc,k i d k i k,,arenas1993,,,,,,0,0,?
TobaPilaga-298_ropecord-2,,TobaPilaga,298_ropecord,"yañaca, ñic",yañaca,j + a ɲ a q + a,,arenas1993,,,,,,0,0,_:poss cord _:pl
TobaPilaga-163_see-2,,TobaPilaga,163_see,yiloteguet,yiloteguet,j + i l o t e + g e t,,arenas1993,,,,,,0,0,_:3sg see _:asp _:loc
TobaPilaga-269_wakeup-2,,TobaPilaga,269_wakeup,neloyi,neloyi,n e + l o + j i,,arenas1993,,,,,,0,0,_:3sg look _:loc
TobaPilaga-140_where-2,,TobaPilaga,140_where,ja'achi,ja'achi,h a ʔ a tʃ i,,arenas1993,,,,,,0,0,?
TobaPilaga-140_where-3,,TobaPilaga,140_where,haiga',haiga',h ai g a ʔ,,arenas1993,,,,,,0,0,?
TobaPilaga-140_where-4,,TobaPilaga,140_where,hega',hega',h e g a ʔ,,arenas1993,,,,,,0,0,?
Mocovi-159_cook-2,,Mocovi,159_cook,reuosetac,re+uose+tac,r e + w o s e + t a k,,buckwalter2015b;rosso2010,,,,,,0,0,_:3sg cook _:asp
Toba-67_lake-2,,Toba,67_lake,qa'im,qa'im,q a ʔ i m,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,,0,0,?
TobaPilaga-67_lake-2,,TobaPilaga,67_lake,"cá'em, pîdóna",pîdóna,p e d o n a,,arenas1993,,,,,,0,0,?
Toba-136_littlequantityfew-4,,Toba,136_littlequantityfew,saqalligueme,sa+qalligueme,s a + q a ʎ i g e m e,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,,0,0,not much
Toba-136_littlequantityfew-5,,Toba,136_littlequantityfew,ñada'ac,ñada'ac,ɲ a d a ʔ a k,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,,0,0,?
Toba-136_littlequantityfew-6,,Toba,136_littlequantityfew,sa lamai',sa lamai',s a + l a m ai ʔ,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,,0,0,not much
Kadiweo-173_lizard-2,,Kadiweo,173_lizard,GodiqokoloGodi,GodiqokoloGodi,ʁ o d i q o k o l o ʁ o d i,,griffiths2002,,,,,,0,0,?
TobaPilaga-173_lizard-3,,TobaPilaga,173_lizard,"navíoc, totóllo, piocolíc, jeuói'i, dadálalacaic, delailí, jelcáic",totóllo,t o t o ʎ o,,arenas1993,,,,,,0,0,?
TobaPilaga-173_lizard-4,,TobaPilaga,173_lizard,"navíoc, totóllo, piocolíc, jeuói'i, dadálalacaic, delailí, jelcáic",piocolíc,p j o k o l i k,,arenas1993,,,,,,0,0,?
TobaPilaga-173_lizard-5,,TobaPilaga,173_lizard,"navíoc, totóllo, piocolíc, jeuói'i, dadálalacaic, delailí, jelcáic",jeuói'i,h e w oi ʔ i,,arenas1993,,,,,,0,0,?
TobaPilaga-173_lizard-6,,TobaPilaga,173_lizard,"navíoc, totóllo, piocolíc, jeuói'i, dadálalacaic, delailí, jelcáic",dadálalacaic,d a d a l a + l a + q ai k,,arenas1993,,,,,,0,0,green _:poss head
TobaPilaga-173_lizard-7,,TobaPilaga,173_lizard,"navíoc, totóllo, piocolíc, jeuói'i, dadálalacaic, delailí, jelcáic",delailí,d e l ai l i,,arenas1993,,,,,,0,0,?
TobaPilaga-173_lizard-8,,TobaPilaga,173_lizard,"navíoc, totóllo, piocolíc, jeuói'i, dadálalacaic, delailí, jelcáic",jelcáic,h e l k ai k,,arenas1993,,,,,,0,0,?
TobaPilaga-170_needle-2,,TobaPilaga,170_needle,"caná, náicayi",náicayi,n ai k ai j i,,arenas1993,,,,,,0,0,?
Kadiweo-292_old-3,,Kadiweo,292_old,jotigide,jotigide,dʒ o t i g i d e,,griffiths2002,,,,,,0,0,?
Mocovi-152_one-2,,Mocovi,152_one,'oonolec,'oon+ole+c,ʔ oː n + o l e,,buckwalter2015b;rosso2010,,,,,,0,0,one _:dim
TobaPilaga-249_penis-2,,TobaPilaga,249_penis,"na-mól, ni-coué, ni-coité, nacatacóco, namolatá",ni+coue,n i + k o ˀw e ʔ,,arenas1993,,,,,,0,0,_:poss penis
TobaPilaga-245_snail-2,,TobaPilaga,245_snail,"najéyo, coníc",coníc,k o n e k,,arenas1993,,,,,,0,0,?
TobaPilaga-161_wolf-2,,TobaPilaga,161_wolf,"uágayaga lipóllo, uí'im jalá lipóllo",uí'im jalá lipóllo,w i ʔ i m + h a l a + l e + p o l j o,,arenas1993,,,,,,0,0,? fruit _:poss false
Kadiweo-163_see-5,,Kadiweo,163_see,na,na,n a,,griffiths2002,,,,,,0,0,?
Kadiweo-276_eat-4,,Kadiweo,276_eat,w,w,w,,griffiths2002,,,,,,0,0,?
Kadiweo-120_leg-2,,Kadiweo,120_leg,acaki,acaki,a tʃ a k i,,griffiths2002,,,,,,0,0,?
Kadiweo-120_leg-3,,Kadiweo,120_leg,wia,wia,u j a,,griffiths2002,,,,,,0,0,?
Kadiweo-280_personhumanbeing-2,,Kadiweo,280_personhumanbeing,agin,agin,a g i n,,griffiths2002,,,,,39,0,0,?
Wichi-82_back-2,,Wichi,82_back,lawhu,la+whu,l a + w̥ u,,braunstein2015;suarez2010,,,,,1 1 4 9   ?,0,0,_:poss back
Wichi-82_back-3,,Wichi,82_back,ochäyi,ochäyi,o + tsʰ ɑ j i,,braunstein2015;suarez2010,,,,,,0,0,_:poss back
Wichi-90_bark-2,,Wichi,90_bark,tolhistek,tolhistek,t o ɬ i s t e q,,braunstein2015;suarez2010,,,,,,0,0,?
Wichi-55_bee-2,,Wichi,55_bee,pinitaj,pinitaj,p i n i + t a χ,,braunstein2015;suarez2010,,,,,449,0,0,pini.bee _:aug
Wichi-55_bee-3,,Wichi,55_bee,supfwetaj,supfwetaj,s u p fʷ e + t a χ,,braunstein2015;suarez2010,,,,,449,0,0,bee _:aug
Wichi-55_bee-4,,Wichi,55_bee,neslo,neslo,n e s l o,,braunstein2015;suarez2010,,,,,,0,0,?
Wichi-55_bee-5,,Wichi,55_bee,qolonp'un,qolonp'un,q o l o n pˀ u n,,braunstein2015;suarez2010,,,,,,0,0,?
Wichi-55_bee-6,,Wichi,55_bee,piniwu,piniwu,p i n i + w u,,braunstein2015;suarez2010,,,,,,0,0,pini.honey _:worker
Wichi-55_bee-7,,Wichi,55_bee,koyekwu,koyekwu,q o j e q + w u,,braunstein2015;suarez2010,,,,,,0,0,kajek.honey _:worker
Wichi-55_bee-8,,Wichi,55_bee,tsawotaj,tsawotaj,ts a w o + t a χ,,braunstein2015;suarez2010,,,,,449,0,0,honey _:aug
Wichi-55_bee-9,,Wichi,55_bee,makwutaj,makwutaj,m a kʷ u + t a χ,,braunstein2015;suarez2010,,,,,449,0,0,honey _:aug
Wichi-256_bull-2,,Wichi,256_bull,tulu asnak,tulu asnak,t u l u + a s n a q,,braunstein2015;suarez2010,,,,,,0,0,cow male
Wichi-256_bull-3,,Wichi,256_bull,ch'iwasetaj,ch'iwasetaj,tʃˀ i w a s e + t a χ,,braunstein2015;suarez2010,,,,,449,0,0,deer _:aug
Wichi-256_bull-4,,Wichi,256_bull,weyis,weyis,w e j i s,,braunstein2015;suarez2010,,,,,,0,0,?
Wichi-278_buy-2,,Wichi,278_buy,"itunhi, itonlhi",itunhi,i t u n h i,,braunstein2015;suarez2010,,,,,,0,0,?
Wichi-278_buy-3,,Wichi,278_buy,iwukhoya,iwukhoya,i w u q h o j a,,braunstein2015;suarez2010,,,,,,0,0,?
Wichi-273_cat-2,,Wichi,273_cat,silokoy,silokoy,s i l o q oi,,braunstein2015;suarez2010,,,,,,0,0,?
Wichi-61_chin-2,,Wichi,61_chin,lak'use,lak'use,l a + qˀ u s e,,braunstein2015;suarez2010,,,,,1 1 4 9   ?,0,0,_:poss chin
Wichi-95_claw-2,,Wichi,95_claw,"lafwefw, lafwuj",lafwefw,l a + fʷ e fʷ,,braunstein2015;suarez2010,,,,,1 1 4 9   ?,0,0,_:poss finger
Wichi-103_club-2,,Wichi,103_club,eteqtax,eteqtax,e t e q + t a χ,,braunstein2015;suarez2010,,,,,449,0,0,head _:aug
Wichi-103_club-3,,Wichi,103_club,länhat,länhat,l ɒ n + h a t,,braunstein2015;suarez2010,,,,,,0,0,hit _:nmlz
Wichi-266_cold-2,,Wichi,266_cold,fwi'yet,fwi'yet,fʷ i ˀj e t,,braunstein2015;suarez2010,,,,,,0,0,?
Wichi-266_cold-3,,Wichi,266_cold,ikhofwa,ikhofwa,i qʰ o fʷ a,,braunstein2015;suarez2010,,,,,,0,0,?
Wichi-159_cook-2,,Wichi,159_cook,takatay,ta+katay,t a + q a t ai,,braunstein2015;suarez2010,,,,,,0,0,_:3sg cook
Wichi-159_cook-3,,Wichi,159_cook,lhataj,lhataj,ɬ a t a χ,,braunstein2015;suarez2010,,,,,,0,0,?
Wichi-159_cook-4,,Wichi,159_cook,y'u,y'u,ˀj u,,braunstein2015;suarez2010,,,,,,0,0,?
Wichi-76_cover-2,,Wichi,76_cover,hipuhi,hipuhi,h i p u h i,,braunstein2015;suarez2010,,,,,,0,0,?
Wichi-252_cow-2,,Wichi,252_cow,ch'iwasetaj,ch'iwasetaj,tʃˀ i w a s e + t a χ,,braunstein2015;suarez2010,,,,,449,0,0,deer _:aug
Wichi-252_cow-3,,Wichi,252_cow,weyis,weyis,w e j i s,,braunstein2015;suarez2010,,,,,,0,0,?
Wichi-252_cow-4,,Wichi,252_cow,tulu,tulu,t u l u,,braunstein2015;suarez2010,,,,,,0,0,?
Wichi-252_cow-5,,Wichi,252_cow,tulu lhayis,tulu lhayis,t u l u + ɬ a j i s,,braunstein2015;suarez2010,,,,,,0,0,bull ?
Wichi-166_deer-2,,Wichi,166_deer,tson'a,tson'a,ts o ˀn a,,braunstein2015;suarez2010,,,,,,0,0,?
Wichi-60_doorgate-2,,Wichi,60_doorgate,lapep'ut,lapep'ut,l a p e pˀ u t,,braunstein2015;suarez2010,,,,,,0,0,?
Wichi-162_drink-2,,Wichi,162_drink,iyoyej,iyoyej,i j o + j e χ,,braunstein2015;suarez2010,,,,,,0,0,drink _:suff/yej
Wichi-164_dust-2,,Wichi,164_dust,lamokw,la+mokw,l a + m o kʷ,,braunstein2015;suarez2010,,,,,1 1 4 9   ?,0,0,_:poss dust
Wichi-164_dust-3,,Wichi,164_dust,hulu,hulu,h u l u,,braunstein2015;suarez2010,,,,,,0,0,?
Wichi-139_earthgroundsoil-2,,Wichi,139_earthgroundsoil,honhat,honhat,h o n̥ a t,,braunstein2015;suarez2010,,,,,,0,0,?
Wichi-276_eat-2,,Wichi,276_eat,lhok,lhok,ɬ o q,,braunstein2015;suarez2010,,,,,,0,0,?
Wichi-276_eat-3,,Wichi,276_eat,t'ek,t'ek,tˀ e q,,braunstein2015;suarez2010,,,,,,0,0,?
Ayoreo-85_blood-3,,Ayoreo,85_blood,diquiyei,diquiye+i,d i k i j e + i,,benz2020;schmeda1998;briggs2015,,,,,,0,0,blood _:masc.sg
Ayoreo-273_cat-2,,Ayoreo,273_cat,michi,michi,m i tʃ i,,benz2020;schmeda1998;briggs2015,,,,,,0,0,?
Ayoreo-159_cook-6,,Ayoreo,159_cook,aare,aare,ãː r e ʔ,,benz2020;schmeda1998;briggs2015,,,,,,0,0,?
Ayoreo-60_doorgate-2,,Ayoreo,60_doorgate,joide,joide,h oi d e,,benz2020;schmeda1998;briggs2015,,,,,,0,0,?
Ayoreo-63_thumb-2,,Ayoreo,63_thumb,dasugui,dasugui,d + a s u g u + i,,benz2020;schmeda1998;briggs2015,,,,,40,0,0,_:poss thumb _:masc
Ayoreo-98_wing-2,,Ayoreo,98_wing,aama,aama,aː m a,,benz2020;schmeda1998;briggs2015,,,,,,0,0,?
Ayoreo-145_nearadv-2,,Ayoreo,145_nearadv,aobeide,aobeide,a o b ei d e,,benz2020;schmeda1998;briggs2015,,,,,,0,0,?
Ayoreo-145_nearadv-3,,Ayoreo,145_nearadv,doside,doside,d o s i d e,,benz2020;schmeda1998;briggs2015,,,,,,0,0,?
Ayoreo-145_nearadv-4,,Ayoreo,145_nearadv,nuñeque,nuñeque,n u ɲ e k e,,benz2020;schmeda1998;briggs2015,,,,,,0,0,?
Ayoreo-298_ropecord-3,,Ayoreo,298_ropecord,caubit,caubit,k au b i t,,benz2020;schmeda1998;briggs2015,,,,,,0,0,?
Ayoreo-65_largebig-4,,Ayoreo,65_largebig,"queujna, quejna",queujna,k e u n̥ a,,benz2020;schmeda1998;briggs2015,,,,,,0,0,?
Chamacoco-285_fruit-1,,Chamacoco,285_fruit,e,e,eː,,ciucci2013,,,,,,0,0,?
Guarani-293_owl-2,,Guarani,293_owl,suinda,suinda,s ui ⁿd a,,guasch1995;seelwische1980;carol2018,,,,,,0,0,?
Wichi-46_animal-2,,Wichi,46_animal,lalo,la+lo,l a + l o,,braunstein2015;suarez2010,,,,,1 1 4 9   ?,0,0,_:poss animal
Chorote-71_window-2,,Chorote,71_window,kay-las,kay-las,k ai + l + a s,,drayson2009;scarpa2010,,,,,,0,0,door _:poss son
Wichi-82_back-4,,Wichi,82_back,lawhup'ut,lawhup'ut,l a w̥ u pˀ u t,,braunstein2015;suarez2010,,,,,,0,0,?
Wichi-83_bone-2,,Wichi,83_bone,nu,nu,n u,,braunstein2015;suarez2010,,,,,,0,0,?
Wichi-123_burnvbintrans-2,,Wichi,123_burnvbintrans,lak'e,lak'e,l a qˀ e,,braunstein2015;suarez2010,,,,,,0,0,?
Wichi-273_cat-3,,Wichi,273_cat,alhekwech'u,alhekwech'u,a ɬ e kʷ e tʃˀ u,,braunstein2015;suarez2010,,,,,,0,0,?
Wichi-95_claw-3,,Wichi,95_claw,"lafwefw, lafwuj",lafwuj,l a + fʷ u χ,,braunstein2015;suarez2010,,,,,1 1 4 9   ?,0,0,_:poss finger
Wichi-281_elbow-2,,Wichi,281_elbow,takwekwokw,takwekwokw,t a kʷ e kʷ o kʷ,,braunstein2015;suarez2010,,,,,,0,0,?
Wichi-263_everyall-2,,Wichi,263_everyall,nufwu,nufwu,n u fʷ u,,braunstein2015;suarez2010,,,,,,0,0,?
Wichi-70_eyelid-2,,Wichi,70_eyelid,tatelhu t'oj,tatelhu t'oj,t a t e + ɬ u + tˀ + o χ,,braunstein2015;suarez2010,,,,,,0,0,eye ? _:body skin
Wichi-44_feather-2,,Wichi,44_feather,afwenche w’ole,afwenche w’ole,a fʷ e n + tʃ e + ˀw o l e,,braunstein2015;suarez2010,,,,,,0,0,bird ? hair
Wichi-110_fightvb-2,,Wichi,110_fightvb,tol'ey,tol'ey,t o ˀl ei,,braunstein2015;suarez2010,,,,,,0,0,?
Wichi-128_flea-2,,Wichi,128_flea,sinaloj,sinaloj,s i n a l o χ,,braunstein2015;suarez2010,,,,,,0,0,?
Wichi-285_fruit-2,,Wichi,285_fruit,inhataj,inhataj,i n̥ a t a χ,,braunstein2015;suarez2010,,,,,,0,0,?
Wichi-285_fruit-3,,Wichi,285_fruit,lha',lha',ɬ + a ʔ,,braunstein2015;suarez2010,,,,,,0,0,_:poss fruit
Wichi-265_goose-2,,Wichi,265_goose,fwuyetaj,fwuyetaj,fʷ u j e + t a χ,,braunstein2015;suarez2010,,,,,,0,0,? _:aug
Wichi-191_grass-2,,Wichi,191_grass,pataj,pataj,p a t a χ,,braunstein2015;suarez2010,,,,,,0,0,?
Wichi-56_hand-2,,Wichi,56_hand,takwey,takwey,t a + kʷ ei,,braunstein2015;suarez2010,,,,,,0,0,_:poss hand
Wichi-284_hawk-2,,Wichi,284_hawk,tsilik-kliktaj,tsilik-kliktaj,ts i l i q k l i q t a χ,,braunstein2015;suarez2010,,,,,,0,0,?
Wichi-323_hold-2,,Wichi,323_hold,ichojlhi,ichojlhi,i tʃ o χ ɬ i,,braunstein2015;suarez2010,,,,,,0,0,?
Wichi-102_horn-2,,Wichi,102_horn,lach'e,lach'e,l a + tʃˀ e,,braunstein2015;suarez2010,,,,,,0,0,_:poss horn
Wichi-72_house-2,,Wichi,72_house,hep,hep,h e p,,braunstein2015;suarez2010,,,,,,0,0,?
Wichi-72_house-3,,Wichi,72_house,lawekwe,la+wekwe,l a + w e kʷ e,,braunstein2015;suarez2010,,,,,1 1 4 9   ?,0,0,_:poss house
Wichi-141_how-2,,Wichi,141_how,e',e',e ʔ,,braunstein2015;suarez2010,,,,,,0,0,?
Wichi-120_leg-2,,Wichi,120_leg,takolo,takolo,t a + q o l o,,braunstein2015;suarez2010,,,,,,0,0,_:poss leg
Wichi-109_lightning-2,,Wichi,109_lightning,lepleyaj,lepleyaj,l e p l e j a χ,,braunstein2015;suarez2010,,,,,,0,0,?
Wichi-136_littlequantityfew-2,,Wichi,136_littlequantityfew,lhimphaj,lhimphaj,ɬ i m pʰ a χ,,braunstein2015;suarez2010,,,,,,0,0,?
